FileName,Hiders,Seekers,Cells,Obstacles,Lying Probability,Max Rounds
../res/worlds/large.txt,4,2,160,79,0.023574540032172964,37
../res/worlds/large2.txt,6,2,160,66,0.09457736278334217,49
../res/worlds/world2.txt,1,2,49,9,0.8177460533544982,31
../res/worlds/world.txt,2,2,49,8,0.10299292083020173,26
../res/worlds/open.txt,2,2,25,0,0.9614802259191564,33
../res/worlds/world.txt,2,2,49,8,0.853988359589733,43
../res/worlds/world2.txt,1,2,49,9,0.6779697844533841,19
../res/worlds/world2.txt,1,2,49,9,0.8350566940241096,43
../res/worlds/large2.txt,6,2,160,66,0.10144881997405086,18
../res/worlds/world1.txt,1,1,49,0,0.987188427426264,46
../res/worlds/world.txt,2,2,49,8,0.9033553462654271,46
../res/worlds/large.txt,4,2,160,79,0.7920520668646323,12
../res/worlds/open.txt,2,2,25,0,0.15749978842216028,26
../res/worlds/world.txt,2,2,49,8,0.6725894861690142,50
../res/worlds/world2.txt,1,2,49,9,0.09392678128039611,39
../res/worlds/world.txt,2,2,49,8,0.8885488600315081,18
../res/worlds/large.txt,4,2,160,79,0.17932623721495233,29
../res/worlds/large2.txt,6,2,160,66,0.09105137466558211,41
../res/worlds/open.txt,2,2,25,0,0.5776528623983026,41
../res/worlds/world.txt,2,2,49,8,0.26953137697163954,49
../res/worlds/world2.txt,1,2,49,9,0.21562576458200144,45
../res/worlds/open.txt,2,2,25,0,0.5463540482850043,15
../res/worlds/open.txt,2,2,25,0,0.038821728461640226,13
../res/worlds/world.txt,2,2,49,8,0.8582767473380314,27
../res/worlds/large.txt,4,2,160,79,0.46712288655256307,17
../res/worlds/large.txt,4,2,160,79,0.9938503981309671,18
../res/worlds/world2.txt,1,2,49,9,0.6580829576648523,15
../res/worlds/large.txt,4,2,160,79,0.9971352027885433,18
../res/worlds/open.txt,2,2,25,0,0.23390881165369792,50
../res/worlds/world.txt,2,2,49,8,0.7885268320701704,19
../res/worlds/large2.txt,6,2,160,66,0.01624027530182781,49
../res/worlds/large2.txt,6,2,160,66,0.21769223025828288,39
../res/worlds/world.txt,2,2,49,8,0.14551359516973572,15
../res/worlds/world.txt,2,2,49,8,0.6060452589247567,32
../res/worlds/world.txt,2,2,49,8,0.7594774609598498,41
../res/worlds/large.txt,4,2,160,79,0.05701847062948895,24
../res/worlds/large.txt,4,2,160,79,0.6153790975395049,17
../res/worlds/open.txt,2,2,25,0,0.13562144586879077,42
../res/worlds/large2.txt,6,2,160,66,0.12362529508795161,38
../res/worlds/large.txt,4,2,160,79,0.778965833788755,26
../res/worlds/world2.txt,1,2,49,9,0.5683229364095888,39
../res/worlds/world2.txt,1,2,49,9,0.7436047690418008,13
../res/worlds/world1.txt,1,1,49,0,0.8547816077373643,49
../res/worlds/large2.txt,6,2,160,66,0.36763429383423596,37
../res/worlds/open.txt,2,2,25,0,0.6187378745101773,11
../res/worlds/large2.txt,6,2,160,66,0.31936557264534526,32
../res/worlds/large2.txt,6,2,160,66,0.3190902933822195,50
../res/worlds/world.txt,2,2,49,8,0.07747481325870398,14
../res/worlds/large.txt,4,2,160,79,0.5862204522385069,15
../res/worlds/world.txt,2,2,49,8,0.7532808537603823,24
../res/worlds/large2.txt,6,2,160,66,0.14780660582099103,36
../res/worlds/large.txt,4,2,160,79,0.5501455558162167,11
../res/worlds/open.txt,2,2,25,0,0.3086412032581942,10
../res/worlds/large2.txt,6,2,160,66,0.7687636825329457,20
../res/worlds/world.txt,2,2,49,8,0.8081814181129018,46
../res/worlds/world.txt,2,2,49,8,0.8644981707880717,24
../res/worlds/world.txt,2,2,49,8,0.5588447901388726,40
../res/worlds/world2.txt,1,2,49,9,0.2968580155440411,41
../res/worlds/large.txt,4,2,160,79,0.44930168668662607,31
../res/worlds/world.txt,2,2,49,8,0.13253723508813664,25
../res/worlds/world1.txt,1,1,49,0,0.4058292229491637,30
../res/worlds/open.txt,2,2,25,0,0.8024653249964652,11
../res/worlds/large2.txt,6,2,160,66,0.6589685593533959,19
../res/worlds/large2.txt,6,2,160,66,0.08468057423113551,33
../res/worlds/open.txt,2,2,25,0,0.03784059655870087,43
../res/worlds/world1.txt,1,1,49,0,0.2708440287650845,35
../res/worlds/world2.txt,1,2,49,9,0.22301732275712427,37
../res/worlds/world.txt,2,2,49,8,0.6891063048426834,15
../res/worlds/world1.txt,1,1,49,0,0.179809940600845,43
../res/worlds/world2.txt,1,2,49,9,0.338464410317763,17
../res/worlds/large.txt,4,2,160,79,0.10931425031889896,33
../res/worlds/large.txt,4,2,160,79,0.4495822352644261,21
../res/worlds/world1.txt,1,1,49,0,0.2739384763706485,32
../res/worlds/large.txt,4,2,160,79,0.8869046910740045,42
../res/worlds/world1.txt,1,1,49,0,0.557871113998563,16
../res/worlds/large.txt,4,2,160,79,0.6607460211954068,38
../res/worlds/large.txt,4,2,160,79,0.5661613432708932,15
../res/worlds/world2.txt,1,2,49,9,0.9918234617668454,39
../res/worlds/world1.txt,1,1,49,0,0.24856391320293536,16
../res/worlds/world2.txt,1,2,49,9,0.5764581496185773,10
../res/worlds/world1.txt,1,1,49,0,0.9988558899969743,40
../res/worlds/world2.txt,1,2,49,9,0.872377008507334,22
../res/worlds/world2.txt,1,2,49,9,0.1726295988642088,38
../res/worlds/large2.txt,6,2,160,66,0.678438366041193,41
../res/worlds/world1.txt,1,1,49,0,0.4598550713883016,18
../res/worlds/world1.txt,1,1,49,0,0.4778103954834768,19
../res/worlds/world.txt,2,2,49,8,0.44395051252026607,16
../res/worlds/large2.txt,6,2,160,66,0.8725518197530971,40
../res/worlds/open.txt,2,2,25,0,0.9834482941090258,21
../res/worlds/world.txt,2,2,49,8,0.17891600338548153,28
../res/worlds/world2.txt,1,2,49,9,0.14722596111975672,49
../res/worlds/world2.txt,1,2,49,9,0.5096461915415936,22
../res/worlds/world1.txt,1,1,49,0,0.41395793726025043,47
../res/worlds/large.txt,4,2,160,79,0.6719160559290521,24
../res/worlds/world.txt,2,2,49,8,0.9031346769385306,32
../res/worlds/open.txt,2,2,25,0,0.09133289276353018,36
../res/worlds/large2.txt,6,2,160,66,0.687243217449073,47
../res/worlds/large.txt,4,2,160,79,0.7783060719373694,39
../res/worlds/open.txt,2,2,25,0,0.8882778789156491,28
../res/worlds/large2.txt,6,2,160,66,0.621890638472401,39
../res/worlds/world2.txt,1,2,49,9,0.5906598585028664,49
../res/worlds/large.txt,4,2,160,79,0.885636917690183,10
../res/worlds/open.txt,2,2,25,0,0.39036495833761087,17
../res/worlds/large2.txt,6,2,160,66,0.1527790808519064,37
../res/worlds/large.txt,4,2,160,79,0.7107762809543324,50
../res/worlds/world2.txt,1,2,49,9,0.31361069516095885,21
../res/worlds/large.txt,4,2,160,79,0.8318063406179147,26
../res/worlds/world.txt,2,2,49,8,0.5710513682631342,46
../res/worlds/world.txt,2,2,49,8,0.3599470498823346,22
../res/worlds/large.txt,4,2,160,79,0.0016164265239002606,26
../res/worlds/world.txt,2,2,49,8,0.8475142228573869,39
../res/worlds/world.txt,2,2,49,8,0.6972988376540609,39
../res/worlds/world1.txt,1,1,49,0,0.8059709150522679,42
../res/worlds/open.txt,2,2,25,0,0.9596486449638446,16
../res/worlds/large2.txt,6,2,160,66,0.6511512940184571,20
../res/worlds/large.txt,4,2,160,79,0.23214573968566665,47
../res/worlds/large2.txt,6,2,160,66,0.40186554597721147,43
../res/worlds/open.txt,2,2,25,0,0.0785463469920965,14
../res/worlds/world2.txt,1,2,49,9,0.8206162985000329,16
../res/worlds/world2.txt,1,2,49,9,0.6636274029518703,19
../res/worlds/world2.txt,1,2,49,9,0.5721078945749322,47
../res/worlds/open.txt,2,2,25,0,0.9270343170355272,46
../res/worlds/large2.txt,6,2,160,66,0.005363061189045504,13
../res/worlds/open.txt,2,2,25,0,0.102642715310167,24
../res/worlds/world2.txt,1,2,49,9,0.3455090526795074,23
../res/worlds/world2.txt,1,2,49,9,0.5244677985810376,26
../res/worlds/large.txt,4,2,160,79,0.2111381541202959,39
../res/worlds/world1.txt,1,1,49,0,0.19457186643492552,34
../res/worlds/open.txt,2,2,25,0,0.37075707148186765,50
../res/worlds/open.txt,2,2,25,0,0.5993226980277955,38
../res/worlds/open.txt,2,2,25,0,0.3293281387437691,43
../res/worlds/world2.txt,1,2,49,9,0.01756344578978075,43
../res/worlds/world.txt,2,2,49,8,0.6878168240190052,19
../res/worlds/large2.txt,6,2,160,66,0.13172630562680143,20
../res/worlds/world1.txt,1,1,49,0,0.15429470458695171,21
../res/worlds/world2.txt,1,2,49,9,0.7725888974847517,37
../res/worlds/world2.txt,1,2,49,9,0.3518610219084245,25
../res/worlds/world1.txt,1,1,49,0,0.9418209810588611,34
../res/worlds/open.txt,2,2,25,0,0.9511189122068414,24
../res/worlds/large.txt,4,2,160,79,0.8669768070690217,45
../res/worlds/world1.txt,1,1,49,0,0.8102230820824704,23
../res/worlds/large.txt,4,2,160,79,0.6434844067506729,18
../res/worlds/large2.txt,6,2,160,66,0.7873901606259548,41
../res/worlds/world.txt,2,2,49,8,0.45745471577577834,34
../res/worlds/world.txt,2,2,49,8,0.40316241069706904,35
../res/worlds/large2.txt,6,2,160,66,0.47421466602144724,45
../res/worlds/world.txt,2,2,49,8,0.0010056326724084963,17
../res/worlds/world.txt,2,2,49,8,0.5438074576689951,27
../res/worlds/large2.txt,6,2,160,66,0.7785865815744282,35
../res/worlds/large2.txt,6,2,160,66,0.629459624182926,20
../res/worlds/open.txt,2,2,25,0,0.9805753963250702,19
../res/worlds/world.txt,2,2,49,8,0.8117160144862113,20
../res/worlds/world1.txt,1,1,49,0,0.5640070084866698,49
../res/worlds/world.txt,2,2,49,8,0.4768901647214795,50
../res/worlds/world1.txt,1,1,49,0,0.5855185162883425,21
../res/worlds/large2.txt,6,2,160,66,0.5648181245783847,23
../res/worlds/world2.txt,1,2,49,9,0.9808786135055836,17
../res/worlds/open.txt,2,2,25,0,0.8900137992778554,22
../res/worlds/world1.txt,1,1,49,0,0.4769025773792821,34
../res/worlds/large.txt,4,2,160,79,0.47030526186209254,23
../res/worlds/large2.txt,6,2,160,66,0.6562403029313636,32
../res/worlds/world1.txt,1,1,49,0,0.767289242074106,46
../res/worlds/world1.txt,1,1,49,0,0.37416190081554157,12
../res/worlds/large.txt,4,2,160,79,0.19366431853306176,37
../res/worlds/world2.txt,1,2,49,9,0.9184734300906343,43
../res/worlds/world2.txt,1,2,49,9,0.11944033609037907,22
../res/worlds/large2.txt,6,2,160,66,0.6040815640359872,13
../res/worlds/large2.txt,6,2,160,66,0.5254333792790319,36
../res/worlds/open.txt,2,2,25,0,0.14920237132088165,15
../res/worlds/large.txt,4,2,160,79,0.8286920590041281,26
../res/worlds/world1.txt,1,1,49,0,0.6621797151213038,37
../res/worlds/open.txt,2,2,25,0,0.28627691934518706,44
../res/worlds/world1.txt,1,1,49,0,0.8591659108701525,35
../res/worlds/large2.txt,6,2,160,66,0.7720456935079145,42
../res/worlds/world1.txt,1,1,49,0,0.7684703035699543,46
../res/worlds/world.txt,2,2,49,8,0.5090783235257589,25
../res/worlds/world1.txt,1,1,49,0,0.7715478616261785,34
../res/worlds/open.txt,2,2,25,0,0.7147039088641807,24
../res/worlds/large.txt,4,2,160,79,0.6555418394770262,48
../res/worlds/world1.txt,1,1,49,0,0.03696545484565661,36
../res/worlds/large2.txt,6,2,160,66,0.6123091900190307,11
../res/worlds/world2.txt,1,2,49,9,0.7742857990939552,33
../res/worlds/large2.txt,6,2,160,66,0.2711944945172978,20
../res/worlds/large2.txt,6,2,160,66,0.8038071440550778,18
../res/worlds/world.txt,2,2,49,8,0.8628612288722107,16
../res/worlds/world2.txt,1,2,49,9,0.11844348006645355,31
../res/worlds/world2.txt,1,2,49,9,0.9587352518724523,32
../res/worlds/large2.txt,6,2,160,66,0.6969348381272984,45
../res/worlds/large2.txt,6,2,160,66,0.22447640654060463,30
../res/worlds/world.txt,2,2,49,8,0.7554699771228943,42
../res/worlds/large.txt,4,2,160,79,0.4800024769899939,26
../res/worlds/large2.txt,6,2,160,66,0.012714285706369122,46
../res/worlds/world2.txt,1,2,49,9,0.591886788816557,27
../res/worlds/world.txt,2,2,49,8,0.9391622930635637,13
../res/worlds/open.txt,2,2,25,0,0.8914741763198084,42
../res/worlds/world1.txt,1,1,49,0,0.23103411012858666,39
../res/worlds/large.txt,4,2,160,79,0.16973338165132612,31
../res/worlds/world2.txt,1,2,49,9,0.8308508646235226,11
../res/worlds/world2.txt,1,2,49,9,0.9903435837145308,11
../res/worlds/large.txt,4,2,160,79,0.8829794188934932,32
../res/worlds/world2.txt,1,2,49,9,0.8781322504736156,43
../res/worlds/world2.txt,1,2,49,9,0.7327116813768452,38
../res/worlds/world2.txt,1,2,49,9,0.11884499126657744,17
../res/worlds/world1.txt,1,1,49,0,0.0018715168320384556,39
../res/worlds/open.txt,2,2,25,0,0.9768979697700864,38
../res/worlds/world.txt,2,2,49,8,0.6296657391903722,40
../res/worlds/open.txt,2,2,25,0,0.8299202666460784,45
../res/worlds/large.txt,4,2,160,79,0.2506088525929552,16
../res/worlds/large2.txt,6,2,160,66,0.951827828195716,24
../res/worlds/large.txt,4,2,160,79,0.44656458854071635,48
../res/worlds/world.txt,2,2,49,8,0.8180847784312371,13
../res/worlds/world.txt,2,2,49,8,0.9531374954492116,35
../res/worlds/open.txt,2,2,25,0,0.9564192648298759,29
../res/worlds/world1.txt,1,1,49,0,0.7912391117229115,30
../res/worlds/large.txt,4,2,160,79,0.8044602787052085,37
../res/worlds/world.txt,2,2,49,8,0.6504930039828214,25
../res/worlds/open.txt,2,2,25,0,0.036698369835119427,25
../res/worlds/world1.txt,1,1,49,0,0.8740136579656448,11
../res/worlds/world.txt,2,2,49,8,0.7463832186293977,36
../res/worlds/large.txt,4,2,160,79,0.5330128016056298,40
../res/worlds/large2.txt,6,2,160,66,0.5363089545957275,32
../res/worlds/world1.txt,1,1,49,0,0.5754828842749282,33
../res/worlds/large2.txt,6,2,160,66,0.16823552324863744,33
../res/worlds/open.txt,2,2,25,0,0.8120230013466985,40
../res/worlds/world.txt,2,2,49,8,0.14055918480190055,47
../res/worlds/open.txt,2,2,25,0,0.9901977339896212,43
../res/worlds/large.txt,4,2,160,79,0.4960120933146084,36
../res/worlds/open.txt,2,2,25,0,0.09572428323213655,11
../res/worlds/large.txt,4,2,160,79,0.8468408688000292,18
../res/worlds/large.txt,4,2,160,79,0.7507073277259412,35
../res/worlds/world1.txt,1,1,49,0,0.7220835122924525,43
../res/worlds/world1.txt,1,1,49,0,0.9102404731040422,18
../res/worlds/large2.txt,6,2,160,66,0.5416491119372997,14
../res/worlds/world1.txt,1,1,49,0,0.14574066387718987,11
../res/worlds/world.txt,2,2,49,8,0.4271177782615838,39
../res/worlds/large2.txt,6,2,160,66,0.3943193024281826,23
../res/worlds/world.txt,2,2,49,8,0.4753566262151798,18
../res/worlds/open.txt,2,2,25,0,0.7817606050591648,38
../res/worlds/large.txt,4,2,160,79,0.6318592966578441,34
../res/worlds/large.txt,4,2,160,79,0.7874941829860785,18
../res/worlds/world1.txt,1,1,49,0,0.8003140090080187,29
../res/worlds/open.txt,2,2,25,0,0.7327184472093268,45
../res/worlds/world1.txt,1,1,49,0,0.5162646453594512,15
../res/worlds/open.txt,2,2,25,0,0.9686037167408811,23
../res/worlds/world.txt,2,2,49,8,0.9234078472979901,26
../res/worlds/world1.txt,1,1,49,0,0.7218719646020133,35
../res/worlds/world1.txt,1,1,49,0,0.7514062117711369,49
../res/worlds/world2.txt,1,2,49,9,0.5237385632619685,33
../res/worlds/open.txt,2,2,25,0,0.6583975593962369,30
../res/worlds/world2.txt,1,2,49,9,0.501632053903958,15
../res/worlds/world2.txt,1,2,49,9,0.5043999306169014,40
../res/worlds/world1.txt,1,1,49,0,0.9318562694102961,30
../res/worlds/world2.txt,1,2,49,9,0.7967281065256954,46
../res/worlds/world2.txt,1,2,49,9,0.7335083501155296,24
../res/worlds/world.txt,2,2,49,8,0.5116533603035407,27
../res/worlds/world.txt,2,2,49,8,0.3344376969436542,32
../res/worlds/large2.txt,6,2,160,66,0.8063979838386913,16
../res/worlds/large2.txt,6,2,160,66,0.7573643799884019,10
../res/worlds/large2.txt,6,2,160,66,0.48493885065364684,17
../res/worlds/world.txt,2,2,49,8,0.3562079630230741,33
../res/worlds/open.txt,2,2,25,0,0.8673107771971797,29
../res/worlds/large.txt,4,2,160,79,0.7551596715782579,40
../res/worlds/large.txt,4,2,160,79,0.6411628332272542,32
../res/worlds/world1.txt,1,1,49,0,0.12696484363957616,23
../res/worlds/open.txt,2,2,25,0,0.026619921010643477,12
../res/worlds/world.txt,2,2,49,8,0.8550142514232147,13
../res/worlds/large.txt,4,2,160,79,0.5610253725168862,19
../res/worlds/world.txt,2,2,49,8,0.7613750961289206,36
../res/worlds/world1.txt,1,1,49,0,0.503691611355117,28
../res/worlds/world2.txt,1,2,49,9,0.5330637374248305,49
../res/worlds/large2.txt,6,2,160,66,0.45329980114766444,28
../res/worlds/large2.txt,6,2,160,66,0.4376732767289023,47
../res/worlds/world1.txt,1,1,49,0,0.9454581971872097,13
../res/worlds/world2.txt,1,2,49,9,0.446001518871023,39
../res/worlds/world1.txt,1,1,49,0,0.9851588730460951,35
../res/worlds/open.txt,2,2,25,0,0.02124842568976304,43
../res/worlds/world2.txt,1,2,49,9,0.7777166248062023,12
../res/worlds/large2.txt,6,2,160,66,0.45903866355671163,29
../res/worlds/world1.txt,1,1,49,0,0.5872508709654213,50
../res/worlds/open.txt,2,2,25,0,0.5152179960320984,19
../res/worlds/large.txt,4,2,160,79,0.36016259711046406,33
../res/worlds/large.txt,4,2,160,79,0.8104298900408412,17
../res/worlds/large.txt,4,2,160,79,0.31323875507183196,21
../res/worlds/world.txt,2,2,49,8,0.994862217403375,39
../res/worlds/world2.txt,1,2,49,9,0.7876076405061705,32
../res/worlds/large.txt,4,2,160,79,0.5884903345730632,45
../res/worlds/large2.txt,6,2,160,66,0.2944111053133085,42
../res/worlds/open.txt,2,2,25,0,0.19526467797895342,45
../res/worlds/world2.txt,1,2,49,9,0.8309366742721205,38
../res/worlds/open.txt,2,2,25,0,0.6380042727618562,26
../res/worlds/open.txt,2,2,25,0,0.2186842723905983,35
../res/worlds/large2.txt,6,2,160,66,0.6705714603128967,40
../res/worlds/world1.txt,1,1,49,0,0.8700649139384038,30
../res/worlds/open.txt,2,2,25,0,0.8346645966143365,24
../res/worlds/large2.txt,6,2,160,66,0.8168813601257562,19
../res/worlds/open.txt,2,2,25,0,0.11630193554735502,26
../res/worlds/world.txt,2,2,49,8,0.5285195031724536,24
../res/worlds/open.txt,2,2,25,0,0.026537649486873205,31
../res/worlds/large.txt,4,2,160,79,0.014481132576441014,42
../res/worlds/open.txt,2,2,25,0,0.7387339139079369,42
../res/worlds/world1.txt,1,1,49,0,0.06210381049854086,17
../res/worlds/world.txt,2,2,49,8,0.6022890298831549,10
../res/worlds/large2.txt,6,2,160,66,0.5933110962416928,28
../res/worlds/large.txt,4,2,160,79,0.24193971287141391,32
../res/worlds/large.txt,4,2,160,79,0.7441646752994607,14
../res/worlds/world.txt,2,2,49,8,0.8582961668226229,16
../res/worlds/large2.txt,6,2,160,66,0.4026833481996873,17
../res/worlds/open.txt,2,2,25,0,0.45493084633700775,47
../res/worlds/world.txt,2,2,49,8,0.7340706245402263,23
../res/worlds/world1.txt,1,1,49,0,0.9440423927572515,49
../res/worlds/world.txt,2,2,49,8,0.8492698587994145,16
../res/worlds/world1.txt,1,1,49,0,0.039472754744726,45
../res/worlds/open.txt,2,2,25,0,0.5497323328266772,39
../res/worlds/world2.txt,1,2,49,9,0.4298711476829975,12
../res/worlds/world2.txt,1,2,49,9,0.8316872972114493,41
../res/worlds/open.txt,2,2,25,0,0.09202861906174009,36
../res/worlds/open.txt,2,2,25,0,0.8312861512817179,42
../res/worlds/world.txt,2,2,49,8,0.892200609312214,50
../res/worlds/large2.txt,6,2,160,66,0.03354033709889326,37
../res/worlds/world2.txt,1,2,49,9,0.6683721465610221,39
../res/worlds/large2.txt,6,2,160,66,0.7187959478783883,38
../res/worlds/world2.txt,1,2,49,9,0.7498542128503366,20
../res/worlds/open.txt,2,2,25,0,0.9440627050264441,21
../res/worlds/world.txt,2,2,49,8,0.22819642293553666,24
../res/worlds/large.txt,4,2,160,79,0.07742632017430817,31
../res/worlds/large.txt,4,2,160,79,0.26886741829269245,18
../res/worlds/world1.txt,1,1,49,0,0.022617166873028505,50
../res/worlds/large2.txt,6,2,160,66,0.15624410215555218,34
../res/worlds/world1.txt,1,1,49,0,0.15782741971181202,37
../res/worlds/world.txt,2,2,49,8,0.4899264137819802,34
../res/worlds/large.txt,4,2,160,79,0.4519578511363479,16
../res/worlds/open.txt,2,2,25,0,0.534573155863241,22
../res/worlds/large.txt,4,2,160,79,0.3242077996450998,26
../res/worlds/world2.txt,1,2,49,9,0.8566613936898388,12
../res/worlds/large.txt,4,2,160,79,0.13273949767757065,50
../res/worlds/world2.txt,1,2,49,9,0.1501697346734705,11
../res/worlds/open.txt,2,2,25,0,0.6740371967524066,32
../res/worlds/world2.txt,1,2,49,9,0.7544230049904493,27
../res/worlds/world1.txt,1,1,49,0,0.03675282975917915,47
../res/worlds/large.txt,4,2,160,79,0.6909852096528714,29
../res/worlds/large.txt,4,2,160,79,0.43833384965991606,43
../res/worlds/open.txt,2,2,25,0,0.537442935954111,27
../res/worlds/open.txt,2,2,25,0,0.22091878621023386,50
../res/worlds/world1.txt,1,1,49,0,0.8966991203129846,27
../res/worlds/world2.txt,1,2,49,9,0.21030431682661976,14
../res/worlds/large2.txt,6,2,160,66,0.7056388255845868,10
../res/worlds/large2.txt,6,2,160,66,0.965875810787565,14
../res/worlds/world.txt,2,2,49,8,0.8758977827970601,13
../res/worlds/world.txt,2,2,49,8,0.6867130277245073,15
../res/worlds/large.txt,4,2,160,79,0.23437972870067358,46
../res/worlds/open.txt,2,2,25,0,0.9557059323943917,33
../res/worlds/world2.txt,1,2,49,9,0.4625602092415909,36
../res/worlds/large2.txt,6,2,160,66,0.4670430164924675,21
../res/worlds/large.txt,4,2,160,79,0.8188167249009212,49
../res/worlds/open.txt,2,2,25,0,0.626036555893719,46
../res/worlds/world2.txt,1,2,49,9,0.6404071546662923,12
../res/worlds/large2.txt,6,2,160,66,0.6606324519166485,14
../res/worlds/open.txt,2,2,25,0,0.38874675630143485,44
../res/worlds/world1.txt,1,1,49,0,0.4706579789743177,50
../res/worlds/world1.txt,1,1,49,0,0.40584729235921513,48
../res/worlds/large2.txt,6,2,160,66,0.8918148030244066,50
../res/worlds/world1.txt,1,1,49,0,0.8429922413977323,49
../res/worlds/world.txt,2,2,49,8,0.8754411581540508,20
../res/worlds/open.txt,2,2,25,0,0.7409153160366705,45
../res/worlds/world1.txt,1,1,49,0,0.7532094133144642,44
../res/worlds/world.txt,2,2,49,8,0.3480674154445603,14
../res/worlds/large2.txt,6,2,160,66,0.30263908109583704,20
../res/worlds/large.txt,4,2,160,79,0.1939362954571826,35
../res/worlds/world.txt,2,2,49,8,0.009692880620350008,18
../res/worlds/world2.txt,1,2,49,9,0.6010326919206669,46
../res/worlds/world1.txt,1,1,49,0,0.0919217670199971,41
../res/worlds/world1.txt,1,1,49,0,0.8517634913660779,33
../res/worlds/world1.txt,1,1,49,0,0.12511107341151462,30
../res/worlds/large2.txt,6,2,160,66,0.6632266339179711,26
../res/worlds/world2.txt,1,2,49,9,0.8992236699525998,33
../res/worlds/world2.txt,1,2,49,9,0.7817657384604743,10
../res/worlds/large.txt,4,2,160,79,0.7204832865004366,29
../res/worlds/large2.txt,6,2,160,66,0.4430549935891991,45
../res/worlds/world.txt,2,2,49,8,0.9496729859294841,33
../res/worlds/world1.txt,1,1,49,0,0.8772842847880242,14
../res/worlds/world.txt,2,2,49,8,0.3979237712259811,20
../res/worlds/world1.txt,1,1,49,0,0.5846287979837831,33
../res/worlds/large.txt,4,2,160,79,0.8566454293008111,21
../res/worlds/large.txt,4,2,160,79,0.25899285359885216,23
../res/worlds/world2.txt,1,2,49,9,0.7124200116651412,44
../res/worlds/open.txt,2,2,25,0,0.12487568977720831,31
../res/worlds/world.txt,2,2,49,8,0.29919109878977534,19
../res/worlds/large.txt,4,2,160,79,0.8535218927673559,24
../res/worlds/large2.txt,6,2,160,66,0.8444474707799691,41
../res/worlds/large.txt,4,2,160,79,0.7232848302764202,11
../res/worlds/world1.txt,1,1,49,0,0.2462645320059803,21
../res/worlds/open.txt,2,2,25,0,0.7953747818359539,39
../res/worlds/large2.txt,6,2,160,66,0.9009209614980305,11
../res/worlds/large.txt,4,2,160,79,0.6613770539092646,43
../res/worlds/world2.txt,1,2,49,9,0.8862901897943113,32
../res/worlds/large2.txt,6,2,160,66,0.7586499217991043,39
../res/worlds/world1.txt,1,1,49,0,0.4142020781691347,13
../res/worlds/world2.txt,1,2,49,9,0.3207386749296841,13
../res/worlds/large2.txt,6,2,160,66,0.5259026523863775,23
../res/worlds/large.txt,4,2,160,79,0.28901939243295083,39
../res/worlds/world.txt,2,2,49,8,0.42695957493175196,44
../res/worlds/large2.txt,6,2,160,66,0.13465379386967935,21
../res/worlds/world1.txt,1,1,49,0,0.45399345984893114,10
../res/worlds/large.txt,4,2,160,79,0.09201578847951153,22
../res/worlds/large.txt,4,2,160,79,0.6755136322392472,36
../res/worlds/world1.txt,1,1,49,0,0.9412497539603872,32
../res/worlds/world1.txt,1,1,49,0,0.07604832613952806,32
../res/worlds/large.txt,4,2,160,79,0.19479858436427855,23
../res/worlds/large.txt,4,2,160,79,0.694402670353009,41
../res/worlds/large2.txt,6,2,160,66,0.9874816844125938,31
../res/worlds/world.txt,2,2,49,8,0.8326121838556588,39
../res/worlds/world2.txt,1,2,49,9,0.009060448713441471,48
../res/worlds/world1.txt,1,1,49,0,0.8629470489462577,24
../res/worlds/large.txt,4,2,160,79,0.7249873216122736,29
../res/worlds/large.txt,4,2,160,79,0.07696962758491277,17
../res/worlds/world2.txt,1,2,49,9,0.31204831435289115,30
../res/worlds/large2.txt,6,2,160,66,0.9077938947697527,47
../res/worlds/large2.txt,6,2,160,66,0.6071710758840415,20
../res/worlds/world2.txt,1,2,49,9,0.2116404147508011,43
../res/worlds/world1.txt,1,1,49,0,0.22425675799893208,10
../res/worlds/world.txt,2,2,49,8,0.3863492966686243,41
../res/worlds/open.txt,2,2,25,0,0.08913867542207554,33
../res/worlds/open.txt,2,2,25,0,0.2906418223699435,34
../res/worlds/world.txt,2,2,49,8,0.45130559223789435,27
../res/worlds/large2.txt,6,2,160,66,0.6885530499367108,40
../res/worlds/large2.txt,6,2,160,66,0.17513670626748823,15
../res/worlds/large2.txt,6,2,160,66,0.4362303494125478,25
../res/worlds/large.txt,4,2,160,79,0.9443529254230195,22
../res/worlds/open.txt,2,2,25,0,0.5973712613731625,20
../res/worlds/large.txt,4,2,160,79,0.6943412499267905,25
../res/worlds/large2.txt,6,2,160,66,0.3502253368123205,35
../res/worlds/large2.txt,6,2,160,66,0.3690057056511825,19
../res/worlds/world1.txt,1,1,49,0,0.9855806628711742,27
../res/worlds/world2.txt,1,2,49,9,0.08747294697778274,36
../res/worlds/open.txt,2,2,25,0,0.5665299873970587,23
../res/worlds/large.txt,4,2,160,79,0.17812581772196667,21
../res/worlds/world.txt,2,2,49,8,0.5911679026902159,11
../res/worlds/large2.txt,6,2,160,66,0.8211269907981519,49
../res/worlds/world.txt,2,2,49,8,0.06836501119213201,29
../res/worlds/large.txt,4,2,160,79,0.06012395128151793,33
../res/worlds/world1.txt,1,1,49,0,0.3915663568870197,11
../res/worlds/open.txt,2,2,25,0,0.4734311946624906,36
../res/worlds/large.txt,4,2,160,79,0.7264839662952753,17
../res/worlds/world2.txt,1,2,49,9,0.48642171638465315,20
